,Text,cleaned_text,cleaned_text_final,Topic
1802,"My daughter recieved this toy when she was about 1 1/2 years old. She is now 3 1/2 and still plays with Noah's Ark. We bought a lot of the Little People toys, and this was her favorite. In fact, we have handed down most of her LP playsets to younger cousins, but she threw a fit to keep the ark. The extra animal sets are also really great and worth the money!","['daughter', 'recieved', 'toy', 'year', 'old', 'still', 'play', 'noah', 'ark', 'bought', 'lot', 'little', 'people', 'toy', 'favorite', 'fact', 'handed', 'lp', 'playsets', 'younger', 'cousin', 'threw', 'fit', 'keep', 'ark', 'extra', 'animal', 'set', 'also', 'really', 'great', 'worth', 'money']","['daughter', 'recieved', 'toy', 'year', 'old', 'still', 'play', 'noah', 'ark', 'buy', 'lot', 'little', 'people', 'toy', 'favorite', 'fact', 'hand', 'lp', 'playsets', 'young', 'cousin', 'throw', 'fit', 'keep', 'ark', 'extra', 'animal', 'set', 'also', 'really', 'great', 'worth', 'money']",0
1803,I purchased this for my granddaughter's 1st birthday. This was the gift that she took to bed with her that night! She just loved it. I just purchased another one for my grandson who is 8 months old because I couldn't wait until his 1st birthday to give him one!,"['purchased', 'granddaughter', 'st', 'birthday', 'gift', 'took', 'bed', 'night', 'loved', 'purchased', 'another', 'one', 'grandson', 'month', 'old', 'couldnt', 'wait', 'st', 'birthday', 'give', 'one']","['purchase', 'granddaughter', 'st', 'birthday', 'gift', 'take', 'bed', 'night', 'love', 'purchase', 'another', 'one', 'grandson', 'month', 'old', 'couldnt', 'wait', 'st', 'birthday', 'give', 'one']",0
1804,I bought the same product at another site and unfortunately the item was a fake. Bacause of that bad experience I wasn't sure of making this transaction on Amazon but I did and this time the perfum was original. Thank's Amazon for being a honest seller.,"['bought', 'product', 'another', 'site', 'unfortunately', 'item', 'fake', 'bacause', 'bad', 'experience', 'wasnt', 'sure', 'making', 'transaction', 'amazon', 'time', 'perfum', 'original', 'thanks', 'amazon', 'honest', 'seller']","['bought', 'product', 'another', 'site', 'unfortunately', 'item', 'fake', 'bacause', 'bad', 'experience', 'wasnt', 'sure', 'make', 'transaction', 'amazon', 'time', 'perfum', 'original', 'thanks', 'amazon', 'honest', 'seller']",2
1805,"I got this game as a gift from a friend... and I enjoy it sooo much!!! It's a pretty good ""boardgame simulation"" of an aerial battle. It's alot of fun...and it isn't too short or too long to play. You can play it over and over again and it's still fun. I suggest this game for anyone who wants to have a good time...whether it be a rainy day inside... or a sunny day sipping lemonade outside.","['got', 'game', 'gift', 'friend', 'enjoy', 'sooo', 'much', 'pretty', 'good', 'boardgame', 'simulation', 'aerial', 'battle', 'alot', 'funand', 'isnt', 'short', 'long', 'play', 'play', 'still', 'fun', 'suggest', 'game', 'anyone', 'want', 'good', 'timewhether', 'rainy', 'day', 'inside', 'sunny', 'day', 'sipping', 'lemonade', 'outside']","['get', 'game', 'gift', 'friend', 'enjoy', 'sooo', 'much', 'pretty', 'good', 'boardgame', 'simulation', 'aerial', 'battle', 'alot', 'funand', 'isnt', 'short', 'long', 'play', 'play', 'still', 'fun', 'suggest', 'game', 'anyone', 'want', 'good', 'timewhether', 'rainy', 'day', 'inside', 'sunny', 'day', 'sip', 'lemonade', 'outside']",6
1806,"My 6 yr old went crazy when she saw these in the store. We bought all 4 of them and they were opened before we got in the door. Much to her dislike, her 23 month old brother liked them just as much. They do have little parts but the turtles themselves, without the small stuff, work great for both of my kids.","['yr', 'old', 'went', 'crazy', 'saw', 'store', 'bought', 'opened', 'got', 'door', 'much', 'dislike', 'month', 'old', 'brother', 'liked', 'much', 'little', 'part', 'turtle', 'without', 'small', 'stuff', 'work', 'great', 'kid']","['yr', 'old', 'go', 'crazy', 'saw', 'store', 'buy', 'open', 'get', 'door', 'much', 'dislike', 'month', 'old', 'brother', 'like', 'much', 'little', 'part', 'turtle', 'without', 'small', 'stuff', 'work', 'great', 'kid']",0
1807,I bought this for my new puppy (9 weeks old) and she really loves it. Thumbs up on this one.,"['bought', 'new', 'puppy', 'week', 'old', 'really', 'love', 'thumb', 'one']","['buy', 'new', 'puppy', 'week', 'old', 'really', 'love', 'thumb', 'one']",0
1808,"Though I knew this was an 18"" figure, I was still surprised at how massive it is-and heavy. I recently bought two, one to display and the other to sell somewhere down the line...yes, I'm a geek... Regardless, for collectors like me, this figure is definately worth the price. The detail is immaculate down to the actual bullets in Hellboy's ""Good Samaritan."" I love how the figure is also wearing stitched clothing which gives it a more textured appearance. The gun is a little hard to squeeze into Hellboy's hand, but there is a holster on his belt that serves as a temporary sanctuary. The tail is a bendy, so you don't have to worry about it getting in the way as you pose it on your bookshelf. Speaking of posing, the figure can be easily placed in an upright position without it falling over. The one gripe I have is the packaging. It took me ten minutes to untie all the twisties which was a royal pain. All in all, you don't have to be a Hellboy fan to appreciate the artistry of this figure.","['though', 'knew', 'figure', 'still', 'surprised', 'massive', 'isand', 'heavy', 'recently', 'bought', 'two', 'one', 'display', 'sell', 'somewhere', 'lineyes', 'im', 'geek', 'regardless', 'collector', 'like', 'figure', 'definately', 'worth', 'price', 'detail', 'immaculate', 'actual', 'bullet', 'hellboys', 'good', 'samaritan', 'love', 'figure', 'also', 'wearing', 'stitched', 'clothing', 'give', 'textured', 'appearance', 'gun', 'little', 'hard', 'squeeze', 'hellboys', 'hand', 'holster', 'belt', 'serf', 'temporary', 'sanctuary', 'tail', 'bendy', 'dont', 'worry', 'getting', 'way', 'pose', 'bookshelf', 'speaking', 'posing', 'figure', 'easily', 'placed', 'upright', 'position', 'without', 'falling', 'one', 'gripe', 'packaging', 'took', 'ten', 'minute', 'untie', 'twisties', 'royal', 'pain', 'dont', 'hellboy', 'fan', 'appreciate', 'artistry', 'figure']","['though', 'knew', 'figure', 'still', 'surprise', 'massive', 'isand', 'heavy', 'recently', 'buy', 'two', 'one', 'display', 'sell', 'somewhere', 'lineyes', 'im', 'geek', 'regardless', 'collector', 'like', 'figure', 'definately', 'worth', 'price', 'detail', 'immaculate', 'actual', 'bullet', 'hellboys', 'good', 'samaritan', 'love', 'figure', 'also', 'wear', 'stitch', 'clothing', 'give', 'textured', 'appearance', 'gun', 'little', 'hard', 'squeeze', 'hellboys', 'hand', 'holster', 'belt', 'serf', 'temporary', 'sanctuary', 'tail', 'bendy', 'dont', 'worry', 'get', 'way', 'pose', 'bookshelf', 'speak', 'posing', 'figure', 'easily', 'place', 'upright', 'position', 'without', 'fall', 'one', 'gripe', 'packaging', 'take', 'ten', 'minute', 'untie', 'twisties', 'royal', 'pain', 'dont', 'hellboy', 'fan', 'appreciate', 'artistry', 'figure']",5
1809,Other Customer reviews helped me buy this for my wife and she is very pleased! I Think if you want an inexpensive Hair Dryer That acts like an expensive one than this is a good try! Although the test of time is still out as it was a recent purchase. We are pleased!,"['customer', 'review', 'helped', 'buy', 'wife', 'pleased', 'think', 'want', 'inexpensive', 'hair', 'dryer', 'act', 'like', 'expensive', 'one', 'good', 'try', 'although', 'test', 'time', 'still', 'recent', 'purchase', 'pleased']","['customer', 'review', 'help', 'buy', 'wife', 'pleased', 'think', 'want', 'inexpensive', 'hair', 'dryer', 'act', 'like', 'expensive', 'one', 'good', 'try', 'although', 'test', 'time', 'still', 'recent', 'purchase', 'please']",2
1810,"I got this for my squirrel-chasing, bicycle-lunging, pulling-towards-dogs dog, after he choked himself on a regular collar once so hard he threw up.He is a polite walker now. No more pulling. He eagerly noses into it when I pull it out. It did take a couple of sudden backflips for him to learn that this harness won't put up with that kind of behavior. The leash attaches to the front, so a sudden lunge will pull him around right quick, often flipping him over. A heavier dog might not be as resilient to this as my 40-lb pup.It doesn't fit quite as the instructions intend, since it creeps up over his shoulderblades instead of sitting behind them, but it does the job anyway. And it might not be ideal for shorter dogs, as the lower attachment point does result in more leg tangles. I even taught my dog to lift the foot I point to on command to make untangling easier.It also makes a handy handle to hold him by that is easier on him than the collar.","['got', 'squirrelchasing', 'bicyclelunging', 'pullingtowardsdogs', 'dog', 'choked', 'regular', 'collar', 'hard', 'threw', 'uphe', 'polite', 'walker', 'pulling', 'eagerly', 'nose', 'pull', 'take', 'couple', 'sudden', 'backflips', 'learn', 'harness', 'wont', 'put', 'kind', 'behavior', 'leash', 'attache', 'front', 'sudden', 'lunge', 'pull', 'around', 'right', 'quick', 'often', 'flipping', 'heavier', 'dog', 'might', 'resilient', 'lb', 'pupit', 'doesnt', 'fit', 'quite', 'instruction', 'intend', 'since', 'creep', 'shoulderblades', 'instead', 'sitting', 'behind', 'job', 'anyway', 'might', 'ideal', 'shorter', 'dog', 'lower', 'attachment', 'point', 'result', 'leg', 'tangle', 'even', 'taught', 'dog', 'lift', 'foot', 'point', 'command', 'make', 'untangling', 'easierit', 'also', 'make', 'handy', 'handle', 'hold', 'easier', 'collar']","['get', 'squirrelchasing', 'bicyclelunging', 'pullingtowardsdogs', 'dog', 'choke', 'regular', 'collar', 'hard', 'throw', 'uphe', 'polite', 'walker', 'pull', 'eagerly', 'nose', 'pull', 'take', 'couple', 'sudden', 'backflips', 'learn', 'harness', 'wont', 'put', 'kind', 'behavior', 'leash', 'attache', 'front', 'sudden', 'lunge', 'pull', 'around', 'right', 'quick', 'often', 'flip', 'heavier', 'dog', 'might', 'resilient', 'lb', 'pupit', 'doesnt', 'fit', 'quite', 'instruction', 'intend', 'since', 'creep', 'shoulderblades', 'instead', 'sit', 'behind', 'job', 'anyway', 'might', 'ideal', 'short', 'dog', 'lower', 'attachment', 'point', 'result', 'leg', 'tangle', 'even', 'teach', 'dog', 'lift', 'foot', 'point', 'command', 'make', 'untangling', 'easierit', 'also', 'make', 'handy', 'handle', 'hold', 'easy', 'collar']",4
1811,"We adopted a bichon a few years ago from a rescue shelter. He was a mess with brown spots all around his mouth and eyes After using angel eyes according to their instructions, all the brown has disappeared and he has stayed without the staining for over a year. I've since reordered it to help with his hot spots and it appears to have helped with that too.It's an amazing product and would strongly recommend it.","['adopted', 'bichon', 'year', 'ago', 'rescue', 'shelter', 'mess', 'brown', 'spot', 'around', 'mouth', 'eye', 'using', 'angel', 'eye', 'according', 'instruction', 'brown', 'disappeared', 'stayed', 'without', 'staining', 'year', 'ive', 'since', 'reordered', 'help', 'hot', 'spot', 'appears', 'helped', 'tooits', 'amazing', 'product', 'would', 'strongly', 'recommend']","['adopt', 'bichon', 'year', 'ago', 'rescue', 'shelter', 'mess', 'brown', 'spot', 'around', 'mouth', 'eye', 'use', 'angel', 'eye', 'accord', 'instruction', 'brown', 'disappear', 'stay', 'without', 'stain', 'year', 'ive', 'since', 'reorder', 'help', 'hot', 'spot', 'appear', 'help', 'tooits', 'amazing', 'product', 'would', 'strongly', 'recommend']",3
1812,"We received the Oceans Wonders Aquarium and used it from birth to 9 months then received the Slumbertime Gloworm as a Christmas gift. We have both ont the crib. The Ocean Wonders Aquarium works great &amp; I would recommend it. However along with our son, we like the Slumbertime better. It seems to help more when he's fussy and doesn't want to go down for a nap. The little bears on the sides really grab his attention and distract him from being upset when they are activated. Sometimes when it's quiet in his room I'll peek in and there he is sitting up watching it like he's watching television, then before long he's off to sleep. If fact, I'm purchasing three more today, so he goes down a little easier when visiting his Grandparents and Aunt. I would highly recommend both monitors, but if I did it all over again I would purchase the Slumbertime over the Ocean Wonders Aquarium. Reason being","['received', 'ocean', 'wonder', 'aquarium', 'used', 'birth', 'month', 'received', 'slumbertime', 'gloworm', 'christmas', 'gift', 'ont', 'crib', 'ocean', 'wonder', 'aquarium', 'work', 'great', 'amp', 'would', 'recommend', 'however', 'along', 'son', 'like', 'slumbertime', 'better', 'seems', 'help', 'he', 'fussy', 'doesnt', 'want', 'go', 'nap', 'little', 'bear', 'side', 'really', 'grab', 'attention', 'distract', 'upset', 'activated', 'sometimes', 'quiet', 'room', 'ill', 'peek', 'sitting', 'watching', 'like', 'he', 'watching', 'television', 'long', 'he', 'sleep', 'fact', 'im', 'purchasing', 'three', 'today', 'go', 'little', 'easier', 'visiting', 'grandparent', 'aunt', 'would', 'highly', 'recommend', 'monitor', 'would', 'purchase', 'slumbertime', 'ocean', 'wonder', 'aquarium', 'reason']","['receive', 'ocean', 'wonder', 'aquarium', 'use', 'birth', 'month', 'receive', 'slumbertime', 'gloworm', 'christmas', 'gift', 'ont', 'crib', 'ocean', 'wonder', 'aquarium', 'work', 'great', 'amp', 'would', 'recommend', 'however', 'along', 'son', 'like', 'slumbertime', 'better', 'seem', 'help', 'fussy', 'doesnt', 'want', 'go', 'nap', 'little', 'bear', 'side', 'really', 'grab', 'attention', 'distract', 'upset', 'activate', 'sometimes', 'quiet', 'room', 'ill', 'peek', 'sit', 'watch', 'like', 'watch', 'television', 'long', 'sleep', 'fact', 'im', 'purchase', 'three', 'today', 'go', 'little', 'easy', 'visit', 'grandparent', 'aunt', 'would', 'highly', 'recommend', 'monitor', 'would', 'purchase', 'slumbertime', 'ocean', 'wonder', 'aquarium', 'reason']",0
1813,"my hair is falling too much,I will stop using this product.I will try loreal professional scalp scurb product.The hair brush and the mixing cup is uesful.","['hair', 'falling', 'muchi', 'stop', 'using', 'producti', 'try', 'loreal', 'professional', 'scalp', 'scurb', 'productthe', 'hair', 'brush', 'mixing', 'cup', 'uesful']","['hair', 'fall', 'muchi', 'stop', 'use', 'producti', 'try', 'loreal', 'professional', 'scalp', 'scurb', 'productthe', 'hair', 'brush', 'mix', 'cup', 'uesful']",2
1814,the game's so good i bought 5!,"['game', 'good', 'bought']","['game', 'good', 'buy']",6
